"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","2009","Stratum_1"," [g/km^2]",36403.230943966,3907.81996018613,0.128796321474913
"1","2010","Stratum_1"," [g/km^2]",40734.0864989007,4528.23036492581,0.134226563168493
"1","2011","Stratum_1"," [g/km^2]",46082.9991142591,5225.28180061665,0.136749154217488
"1","2012","Stratum_1"," [g/km^2]",53318.3104296,5801.67065343685,0.130387165006211
"1","2013","Stratum_1"," [g/km^2]",43805.5112838488,4921.42033451833,0.13588606903124
"1","2014","Stratum_1"," [g/km^2]",32388.6867796418,3771.36038387,0.141185089800289
"1","2015","Stratum_1"," [g/km^2]",40186.395163221,4606.90053607408,0.138684840761766
"1","2016","Stratum_1"," [g/km^2]",37673.8601630947,4217.49308547588,0.134394747420056
"1","2017","Stratum_1"," [g/km^2]",34501.4012996748,4274.51230930848,0.151281892821471
"1","2018","Stratum_1"," [g/km^2]",34095.1892496056,4168.22893761614,0.148698613248463
"1","2019","Stratum_1"," [g/km^2]",41117.7978741905,4796.84265518278,0.141335708857844
"1","2020","Stratum_1"," [g/km^2]",33196.3517588882,6528.92034325877,0.247985133842348
"1","2021","Stratum_1"," [g/km^2]",37055.0346645471,4216.63176770355,0.137745939449402
"1","1985","Stratum_2"," [g/km^2]",28219.681383833,3605.12829369457,0.154242752312458
"1","1986","Stratum_2"," [g/km^2]",27695.5252009624,3388.81386396678,0.147402279118177
"1","1987","Stratum_2"," [g/km^2]",25726.1606021819,3271.25003255299,0.15350735350727
