"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","1990","Stratum_2"," [g/km^2]",53374.5580189272,13581.0786475545,0.309298198623285
"1","1991","Stratum_2"," [g/km^2]",43464.7043781078,11039.3931012882,0.312456464306337
"1","1992","Stratum_2"," [g/km^2]",48778.3748970576,11932.1142173385,0.297445826007267
"1","1993","Stratum_2"," [g/km^2]",51742.1125732711,12699.5884960448,0.300303278507254
"1","1994","Stratum_2"," [g/km^2]",40731.3278375924,10050.2913926421,0.303471700703038
"1","1995","Stratum_2"," [g/km^2]",28131.3581275363,7517.6276063467,0.328200499808453
"1","1996","Stratum_2"," [g/km^2]",51191.324583238,12413.5079524232,0.294496212356335
"1","1997","Stratum_2"," [g/km^2]",39403.6454125325,9949.06020277076,0.307953958621795
"1","1998","Stratum_2"," [g/km^2]",32888.6740921493,7724.72334666673,0.28397658609846
"1","1999","Stratum_2"," [g/km^2]",54996.9934892006,13694.5612321787,0.302445414860989
"1","2000","Stratum_2"," [g/km^2]",62193.7543980166,16121.891233427,0.316092597309675
"1","2001","Stratum_2"," [g/km^2]",49121.9065873361,13331.6624366284,0.334086918272154
"1","2002","Stratum_2"," [g/km^2]",50548.4253311964,13375.4646774409,0.325180896444087
"1","2003","Stratum_2"," [g/km^2]",43876.5666816005,11326.5766401484,0.317142406604511
"1","2004","Stratum_2"," [g/km^2]",29552.1082404785,7780.09341790103,0.325854420026351
"1","2005","Stratum_2"," [g/km^2]",45650.0662203313,12312.924317817,0.330209932851825
"1","2006","Stratum_2"," [g/km^2]",43878.6335639423,11341.3319196132,0.314360656977224
"1","2007","Stratum_2"," [g/km^2]",56176.7972146105,14441.5809276626,0.311200422059649
"1","2008","Stratum_2"," [g/km^2]",60372.444878364,15037.8904453676,0.300820265378518
"1","2009","Stratum_2"," [g/km^2]",41511.2649583189,9751.18530091813,0.281672316783487
"1","2010","Stratum_2"," [g/km^2]",47371.8681658228,11108.8395514004,0.281376716801508
"1","2011","Stratum_2"," [g/km^2]",55762.1550206686,14187.9884507817,0.304512417231446
"1","2012","Stratum_2"," [g/km^2]",53532.6473888284,13342.6963490376,0.299474892518418
"1","2013","Stratum_2"," [g/km^2]",42524.2370960583,10228.0417292898,0.292121919447326
"1","2014","Stratum_2"," [g/km^2]",36337.0361449535,9048.95557112908,0.301457397166641
"1","2015","Stratum_2"," [g/km^2]",45299.8718852566,11478.8596541479,0.306637957069586
"1","2016","Stratum_2"," [g/km^2]",46695.2453143614,11710.1707211,0.30182328024014
"1","2017","Stratum_2"," [g/km^2]",41364.4368729977,10886.4211480638,0.327364350829364
"1","2018","Stratum_2"," [g/km^2]",33892.21750501,8643.69021994832,0.31064926196766
"1","2019","Stratum_2"," [g/km^2]",40297.5643523894,9989.18813297753,0.300318334666624
"1","2020","Stratum_2"," [g/km^2]",41544.4996796693,11966.867196472,0.360802461676023
"1","2021","Stratum_2"," [g/km^2]",48811.4789267674,12593.278996544,0.312529917668589
"1","1985","Stratum_3"," [g/km^2]",5975.23175280884,1659.7927534937,0.331621576951647
"1","1986","Stratum_3"," [g/km^2]",6388.68087640936,1822.29517377188,0.342778033821216
